1,0.69775,54.228,0.67785,58.238,0.3842,15
2,0.57458,75.407,0.57137,73.180,0.6535,15
3,0.49829,83.863,0.46778,88.123,0.8442,15
4,0.43467,89.061,0.38238,92.337,0.9038,15
5,0.37697,92.708,0.32176,93.870,0.9238,15
6,0.32373,95.035,0.26764,97.701,0.9712,15
7,0.26812,97.052,0.22217,98.851,0.9858,15
8,0.21838,98.448,0.17808,99.617,0.9953,15
9,0.17715,99.069,0.13749,100.000,1.0000,15
10,0.14711,99.535,0.12784,100.000,1.0000,15
11,0.14296,99.457,0.12247,100.000,1.0000,15
12,0.13932,99.612,0.12045,100.000,1.0000,15
13,0.13967,99.767,0.11564,100.000,1.0000,15
14,0.13321,99.612,0.11034,100.000,1.0000,15
15,0.12746,99.612,0.10731,100.000,1.0000,15
16,0.12707,99.535,0.10462,100.000,1.0000,15
17,0.12470,99.767,0.10297,100.000,1.0000,15
18,0.11990,99.767,0.10128,100.000,1.0000,15
19,0.12100,99.535,0.09867,100.000,1.0000,15
20,0.11914,99.535,0.09716,100.000,1.0000,15
21,0.12099,99.535,0.09847,100.000,1.0000,15
22,0.12043,99.690,0.09926,100.000,1.0000,14
23,0.11875,99.535,0.09610,100.000,1.0000,13
24,0.11879,99.612,0.09414,100.000,1.0000,15
25,0.12274,99.690,0.10314,100.000,1.0000,15
26,0.11723,99.612,0.09862,100.000,1.0000,14
27,0.11622,99.845,0.09732,100.000,1.0000,13
28,0.11372,99.690,0.09869,100.000,1.0000,12
29,0.11796,99.535,0.09495,100.000,1.0000,11
30,0.11768,99.535,0.09577,100.000,1.0000,10
31,0.11514,99.767,0.09640,100.000,1.0000,9
32,0.11378,99.690,0.09544,100.000,1.0000,8
33,0.11681,99.767,0.09889,100.000,1.0000,7
34,0.11296,99.845,0.09732,100.000,1.0000,6
35,0.11536,99.612,0.09660,100.000,1.0000,5
36,0.11670,99.690,0.09783,100.000,1.0000,4
37,0.11644,99.690,0.09637,100.000,1.0000,3
38,0.11696,99.612,0.10118,100.000,1.0000,2
39,0.11507,99.690,0.09899,100.000,1.0000,1